ra,dec,parallax,pmra,pmdec,radial_velocity
269.2950121082683,-30.38993186984688,0.37038917939138094,-2.638473835037939,-5.00934985557776,-263.24112
265.0750583701789,-27.138965809122954,0.20320866564019033,-7.288188556894149,-6.074025362836036,-263.1408
268.1369541373964,-29.241422142648876,0.740143667140938,-6.716264297448246,-0.5544370436426393,-262.95602
269.17452340292573,-21.212897760301964,0.7371969776258399,1.0903777632680047,3.438104763938206,-262.39523
264.1879876283839,-27.31363229087007,0.41886542333549703,5.118560957547942,-4.478714403686251,-262.2713
274.5537611371251,-25.989284560587876,3.928768088136917,-56.36319649871927,-197.61599230030177,-262.07242
276.39335994097377,-22.917081096344504,0.6686610988099039,0.390080028622389,0.20381565191123496,-261.98172
270.59488063215736,-26.05636008665769,0.6960166899004667,-2.3549568658737474,-5.049780399023843,-261.9362
265.83199266799767,-26.581917093156864,0.38241844205455955,-5.894257891351509,-1.7063482930526948,-261.93225
270.1572906808757,-27.148938219902977,0.36824862416054804,-0.8488649800738187,-6.990861637999431,-261.78873
264.4233640969883,-26.635430212237626,0.20674071746455502,-2.90313178389817,-6.8705630021815995,-261.15408
273.07386255301833,-26.39099226956324,2.5667705747153757,-7.282396159347803,-16.981344788146718,-260.80188
268.79908959175356,-22.59804138272,0.2694579857425496,3.014499559251437,-5.0995431371480375,-259.62997
265.4850181910151,-24.72991112980326,0.3372974473353949,-0.36189045827799116,-1.861608401803692,-258.7519
265.4138321329249,-27.03429492336681,0.3322065888246362,-9.10117687160398,-4.156024036683855,-258.13034
269.4552620629602,-30.215187853328477,0.29770248436078794,-4.491627835809544,-1.8808450703736015,-258.04932
271.7091589541701,-20.194300132366934,0.36914133769630453,-0.9318747495710002,-2.7244271933202455,-256.21964
270.6764331114126,-22.022610504341156,0.2516441988060158,0.8025494994418055,-12.464927217199616,-256.15643
268.9982016523392,-29.359970733389524,0.295507418037079,1.8673240627931271,-3.8253992644670665,-256.0052
269.3028933661972,-30.39210904864545,0.3767787889875477,-4.621388697227092,-4.383409386238184,-255.9615
270.89082910496603,-26.864192108841557,0.31592152352662706,-3.405766875410217,-5.686953369574614,-255.74376
264.2405146150667,-24.819546295542175,0.3093938887792507,4.590015819436592,-2.5556196887484104,-255.45532
270.707472358051,-27.980680916450254,0.21727439257265457,-2.739877835634119,-4.182354049877232,-254.3867
268.8999400328616,-28.63820748715219,0.8971291024522466,3.010585191226597,-3.6058812569171583,-254.05064
269.44995649270624,-27.44902548913793,0.9782488685416154,-1.1413287189562087,-5.168264650717241,-253.95996
265.9454990492254,-20.87394974152404,0.2223835496089238,-7.232528400559024,-0.8194969333024889,-253.67387
266.1759683135278,-23.461209142417534,0.40359697513546094,1.767835417161242,-5.193570228356146,-253.50027
267.9558561149339,-18.591728087899472,0.24178293169320264,-4.140718854996361,-12.106328091535824,-252.9992
267.8293431814399,-19.48320451280333,0.4263240243537459,-2.605383062044886,1.0926203196954996,-252.50365
272.78865818023576,-21.387946010070454,0.7552614536427339,1.6659414672508854,-0.3173895894141682,-252.3331
269.2379009410159,-30.15882360839126,0.34995235475442693,-3.667462953423717,-2.7713709888727216,-252.3308
264.6325454647211,-26.23928445751802,0.24448788611481306,1.6396497751581882,-5.209061073037541,-252.22197
265.1567356697001,-27.622760734839815,0.8696431901538423,-1.8515594451419857,-7.021580148588427,-252.17714
264.8917728598752,-27.418739154768435,0.3392891798480573,-4.027255550137194,-4.8168619675090465,-252.06773
275.16775635833403,-23.736961864322367,0.555778600321765,-1.7640854925497762,-27.261757108570553,-251.48318
269.2969217439191,-21.86401919846354,0.2824351455891726,3.588593761641992,-2.2796976082382963,-251.23697
264.4468288959511,-26.59181728512892,0.26649197855138224,-6.6448150669651875,-3.9395985050218334,-251.22928
268.4732132983584,-18.483255290273846,0.5800627191416097,-0.15093377351791687,-0.08453744185247183,-250.89374
269.2454072421944,-27.75723645844981,0.38202780818234794,-0.31027794460282193,-3.0491666956533185,-250.2055
266.1688528743298,-25.59392797921906,0.6651445274552256,-0.6361046867656096,-2.3778359703627734,-250.20291
264.1727717818668,-24.87017891884907,0.3973777036430978,-3.2937098528372633,-7.147057840094295,-249.61307
267.3252385002847,-24.75778802872664,1.3384058930498726,4.359573876523121,-4.00178861228366,-249.42717
265.11420651638014,-27.40585845071289,0.5764117173763889,-5.694050277476885,-0.8360714200151957,-249.38501
267.10699387141074,-23.869316776141993,0.2078310761464319,-2.2258633556276672,-2.5886388596464758,-248.9882
270.1622750605464,-26.762363667950435,0.24235168519878503,-3.9401940174120584,-10.918528968750762,-248.93976
261.7921669487703,-26.28880442690484,0.7255348370804441,-3.2830990568917904,-5.037220652973427,-248.82199
272.66938717074424,-21.638887883794563,0.21520217995093377,-2.067621954449551,-5.296979173455421,-248.75871
268.5261551315476,-23.848195874387596,0.5216154745579635,-1.660674971442136,-2.45466881435306,-248.29329
265.44041665129225,-23.111795437819367,0.6338073578264125,-5.463606059585527,2.8078232883912757,-248.01598
263.8050041768406,-26.740471576777182,0.20658909579804097,-0.19613769076853868,-1.5696211283340458,-247.95917
264.49032399457946,-22.62067495850758,0.6317501866222742,-40.910349936111466,-38.64524130764599,-247.75438
270.54208552627927,-29.216240859161775,0.25768196904147855,-5.836581338326916,-5.078196441969285,-247.6105
265.10835259092414,-26.05605655802339,0.2032948311754321,-3.148902271517565,-11.573020306702682,-247.00467
268.9037015791108,-28.1785582784495,0.7568648159267445,-4.24522898036553,-0.620981155734339,-246.48355
266.3642446727643,-23.197151168386085,0.8352594731426463,-4.180309945060509,-7.744407129753417,-246.35481
263.8148593996794,-27.03587116284831,0.7383534481178933,-4.776028054485439,0.007778088805718432,-246.25757
263.3627603442181,-26.98404960842334,0.31942290661657824,-1.5427800273999082,-0.43247773848548676,-246.08435
270.37115740397775,-26.987986439681386,0.26804331708901785,-1.4033495492039179,-3.9496734116257897,-245.93997
268.0489334729888,-29.044744395454515,0.8767669370468009,0.11782639589214322,-2.6509934317434074,-245.87508
270.0228342935471,-29.911528683490147,0.607949398949826,-8.548345591236272,-2.2118915642461072,-245.75072
269.18645691660623,-26.272707143481163,0.8136928694104929,2.1621414822815685,-5.024181197814413,-245.64406
273.0474503571903,-23.673694179705876,0.42294255469263364,-1.0953315967123851,-1.7922156981446855,-245.63588
272.2381258282557,-23.017221058322296,0.5423690026526808,0.4427686653489522,-7.594656548137441,-245.59938
263.8882094144651,-26.960334960045085,0.21092580327699006,-1.1736493837106412,-4.855495021197479,-245.18243
266.8247005738799,-25.229919999021607,0.42133614025244454,-37.44415870419888,-39.11630228869537,-245.09601
267.97821506377386,-22.028376590454606,0.2027629227411569,-3.372794167190484,-2.7538534450838665,-244.97762
273.6841859299244,-22.88330320938819,1.05288668748129,2.57616119929521,0.4812509327019666,-244.53218
267.61441960877045,-22.800010562994476,0.20063807728111838,5.941360482896344,5.09091922487854,-244.2228
272.89384390102737,-24.995892732972123,0.22535917659863655,-6.400959383037065,-4.499788871847071,-243.92989
268.95619150278543,-28.191838349700852,0.20605384570760543,-3.967385505040452,-9.133891907702184,-242.9973
267.8646930049736,-23.022480663103508,0.246968979310436,1.686935502438044,-5.985738336291578,-242.99619
269.4779693845204,-29.83676218349688,0.24138595158169557,-0.35055827713160315,-5.3839466379150505,-242.93007
273.23645506850835,-25.642309190208174,0.2110548936861019,-0.248282211165161,-4.0017489960897565,-242.80394
266.6653061889881,-25.768942286562453,0.2465280975914383,-0.14418163385992866,-1.4037963071505306,-242.51523
270.5379300947874,-23.363258717236516,0.7524604726876338,0.436170829335594,-2.6102846840322993,-242.35522
264.8334042560792,-22.319917524445795,1.1276818232615404,2.70344423729472,-1.007227342458537,-242.21869
265.22849410032927,-25.53555367948098,0.41938302973456826,-1.965485012531081,-3.738371712651607,-241.89555
270.94845997087486,-30.740104726215144,0.20517466115603614,-5.404660970962575,-4.231196029737694,-241.76501
267.8150362418991,-29.390786901011698,0.20982395103477214,-4.828101577412685,-1.6182689447439407,-241.71701
266.53228783548894,-21.83757895387083,0.9024042081216294,-22.28515398740538,-26.729291371130472,-241.70357
272.0927754509108,-24.997752664177316,0.39082424223962975,-0.5792225049448347,-9.869023975631116,-241.60434
273.1387669104232,-22.499647902285915,1.1499924009966553,-0.9492946087520084,-4.759813912948486,-241.09454
273.16772189942475,-22.406597243434497,0.23496582422663448,3.2662612059078557,-9.1228068408448,-241.05087
270.1479009383827,-29.836977641546348,3.028471147881187,-2.7913276563441647,-1.8654524823292706,-240.94334
264.5876719526704,-27.723807666720138,0.5644630739458287,-3.0350082911553082,-5.613041176867899,-240.72238
270.5321124683358,-25.73383579326164,0.4425117985922654,-1.1484380059120889,-3.8596079614409398,-240.62111
271.0652454843113,-23.227845130954094,0.5945120115118141,5.310586028019299,-7.425892350828837,-239.84503
267.3719915042458,-22.024937032259704,0.6704189908446668,-2.1332855034265132,1.223651789405973,-239.346
266.8225362701817,-24.505476041733974,0.5941162700122296,-0.15402106600393065,-1.6140552360848188,-239.31621
263.79679639117353,-23.985969727494766,0.8760742812156685,-2.6935013655569597,-2.869861499158522,-239.13777
269.1092927949688,-28.189213138427114,0.23163430299763657,-1.1284889016654005,-5.916794528348873,-238.98994
267.29024804902497,-21.657781744598612,0.41012566363860187,-1.2546262813489606,0.15653898439493985,-238.86026
269.4804235997771,-30.493385951920857,0.2790090696808648,-2.4714203212065615,-5.220265747169375,-238.80836
267.66430117686286,-29.4248678536509,0.30422673613645906,-4.847559561339121,-0.21941971196208984,-238.76456
273.3079828339709,-22.7952676517971,0.5177120273898002,1.0592064324857458,0.8668337294237644,-238.62971
273.3064262142043,-25.602486483701018,1.7272565145232428,12.638792763422249,-28.252966650018582,-238.6016
268.14371340509354,-28.803825513446952,0.2017213334536613,-8.391076924377396,-5.590619803419101,-238.2353
269.27028569764747,-20.185280479541795,0.9631647894415603,3.741603844523957,1.9423647322980686,-237.88652
270.8414674330551,-28.81632814804048,0.2574471950146685,-7.7976838229801215,-4.276896341159209,-237.74738
265.0356820383105,-22.131400102041038,0.2291461167103277,-2.9641582060887797,-3.1627372450897786,-237.68071
263.9192243209817,-24.584769338284403,0.2606443758735904,-4.786165505295826,-2.631254310757277,-237.14055
263.85331543093815,-26.661503341642533,0.5281147200698526,-0.015090567873266951,-1.1542177029449905,-237.0182
272.8764948795248,-22.465877766060945,0.7918494163003782,4.069852953855131,0.7345051645115567,-236.93797
276.0415180161669,-22.74685743246181,0.2906250656803086,2.743240753146557,-2.6287145982368694,-236.7024
265.84972035677595,-26.508730623467326,0.27835039730497646,-1.9582352116331494,-4.9194871768835995,-236.41034
271.1030712020014,-30.65863407325861,0.28812139988576974,-1.0492488166078657,-5.574599671803745,-236.40964
268.610077875253,-19.77658270387817,0.9997224355977141,-1.3781980113588852,-2.9191671571530815,-235.64064
268.20979753372035,-21.993551606245227,0.2764482320523139,-5.978911375874108,-6.343497037104991,-235.53746
268.5589347236293,-19.883152153292098,0.7259303530159207,-0.17235676632124153,-3.551236904612932,-235.52806
269.8062405232468,-28.97013225781256,0.27052478803211866,-4.724199469575273,0.44005938804026323,-235.39429
272.7164650839367,-28.72155600464106,0.7182800266698739,-4.872875722502623,-3.53854911294989,-235.17633
264.98487454395973,-26.533787886360425,0.8565822783591307,-5.369586402515962,-10.345004606063387,-234.78352
269.49493374022484,-30.42728145872901,0.36525317335851987,-2.96730728542471,-7.793272794580359,-234.46645
268.0928445987078,-28.3248884888243,0.3339124951963227,-0.36833983556726174,-1.6008318243101978,-234.35396
263.84528538525524,-26.932920052319396,0.3619911574561387,-2.346720403805283,-2.646369583189428,-234.25488
264.85721119648775,-26.09989764953569,0.26888534086919486,-6.047914070487424,-6.004532744350763,-234.15535
264.90940033437386,-27.11009847535718,0.21029040129571805,2.1152947694939606,-5.5991432816955395,-233.97038
272.8306811743329,-28.70419571146288,1.2059933789110509,1.1934158550831768,-6.735494835290833,-233.9199
273.2943558869889,-27.89230782180028,0.2711680421882295,-7.0892547317761325,0.22626059942879476,-233.29474
264.888175035035,-25.99740028000049,0.2412406717256274,-4.645031514454743,-4.220639734981306,-233.23058
275.35486029672285,-22.422316085929985,0.2931439356084543,0.8281052851728515,0.8303108589210437,-232.9006
270.87626120101254,-27.170112922248805,1.1059809887931387,-2.5934817666519927,-7.208826310213342,-232.8464
266.8693660503587,-24.518143331251455,0.22828184948655875,-2.0416975080100532,-4.455516776766522,-232.78995
269.87485376314817,-30.425525590017543,0.22202524415764194,-4.888162080008626,-1.6282811722777053,-232.66133
270.0855493138884,-21.21036309893704,0.2385360738601344,2.316666512446543,-5.408288627787196,-232.50667
270.16662589421554,-29.12567014396649,0.26291999324334375,2.0490021297792724,-5.6628041064600705,-232.43857
272.0945471969119,-23.602802322883,0.6252884292470445,1.0661762494021174,-1.5623110818977206,-231.78276
268.3467722846976,-28.956958511449567,0.9257095348668953,-2.302891695231015,-6.947749740060387,-231.64941
268.0493419517978,-20.61658814338078,0.2999956583047911,-3.5145573589376933,-3.194145474348551,-231.61865
265.30012197375925,-25.954526108456133,0.2050247813908817,1.6644352423699993,-1.4229308789375608,-231.57726
262.1467365621215,-26.516132803033788,0.3201219321695515,-7.074922946781392,-2.8371209437642273,-231.46979
268.549697424916,-24.028896856990315,0.3719642245352218,0.44273313939434417,-1.9145688531543268,-231.38448
268.7064512079988,-26.3745192849631,0.8546124570322183,-2.4023450043382364,0.09106930634324567,-231.37566
269.4153309348046,-30.316832910097748,0.24787686465924655,-1.4859439805969807,-5.381783378406528,-231.27852
269.0853641098831,-28.043425251616206,0.2461237878000733,-2.3638216788034616,1.057456981360298,-231.11626
264.12357420251465,-26.540110966698805,0.8204552747220052,-3.5139326155194466,-53.2002227927546,-230.93758
265.9013927339847,-26.279983952849904,0.9005998044802667,2.2113732368538686,0.3572226948640631,-229.38243
272.2321937499668,-26.335029676101414,0.320889877943924,-2.7114424367726064,-2.2175790423338078,-229.35619
266.57304299122745,-24.12531895229804,0.29072645225516625,-0.5605442613432273,-6.034108340204324,-229.27802
270.5642776334695,-26.771518582210813,0.6956769560984138,-2.748062803272955,2.5322791730205054,-229.2478
266.2695754542684,-26.284028734863625,0.5002824354028818,-0.3031708372640585,-3.000328627422654,-228.85509
