,Run,Generation,F,CR,G,NP,NPI,mutation_type,lowerF,upperF,tol,F_delta,init,refine_param,F_refine,mutation_refine,lowerCR,upperCR,CR_refine,CR_delta,residual,run_avg_residual,track_len,return_method,mutation_type_,error_metric,run_enh,current,i_accept,TrainMin,exh,val_sample,clustering_score,local_score,svd_value,s_scalar_value,s_exp_value,Exit,StagnationPerc,MeanStagLen
0,0,2120,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,8.815314916404914,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2121,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,8.815314916404914,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2122,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.04196230806145529,-0.020981154030727645,2,standard,random,rmsle,"(True, True, True)",4,1,8.773352608343458,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2123,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.020981154030727645,2,standard,random,rmsle,"(True, True, True)",0,1,8.773352608343458,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2124,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,8.773352608343458,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2125,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,8.773352608343458,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2126,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.09536442523038424,-0.04768221261519212,2,standard,random,rmsle,"(True, True, True)",2,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2127,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.04768221261519212,2,standard,random,rmsle,"(True, True, True)",0,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2128,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2129,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2130,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2131,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2132,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2133,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2134,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2135,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2136,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2137,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2138,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2139,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",11,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2140,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",12,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2141,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,best3,rmsle,"(True, True, True)",13,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2142,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",14,1,8.677988183113074,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2143,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.019954480289230858,-0.009977240144615429,2,standard,random,rmsle,"(True, True, True)",15,1,8.658033702823843,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2144,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.009977240144615429,2,standard,random,rmsle,"(True, True, True)",0,1,8.658033702823843,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2145,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,8.658033702823843,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2146,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.08757909506887529,-0.043789547534437645,2,standard,random,rmsle,"(True, True, True)",1,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2147,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.043789547534437645,2,standard,random,rmsle,"(True, True, True)",0,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2148,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2149,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2150,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2151,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2152,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2153,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2154,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2155,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2156,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2157,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2158,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2159,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",11,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2160,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",12,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2161,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",13,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2162,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",14,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2163,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",15,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2164,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",16,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2165,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",17,1,8.570454607754968,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2166,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.12864182231716192,-0.06432091115858096,2,standard,random,rmsle,"(True, True, True)",18,1,8.441812785437806,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2167,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.026904487894109153,-0.07777315510563554,2,standard,random,rmsle,"(True, True, True)",0,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2168,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.013452243947054576,2,standard,random,rmsle,"(True, True, True)",0,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2169,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2170,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2171,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2172,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2173,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2174,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2175,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2176,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2177,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2178,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2179,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2180,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",11,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2181,0.9,0.3,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",12,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2182,0.9,0.1,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",13,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2183,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,best3,rmsle,"(True, True, True)",14,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2184,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",15,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2185,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",16,1,8.414908297543697,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2186,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.05233971479696642,-0.02616985739848321,2,standard,random,rmsle,"(True, True, True)",17,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2187,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.02616985739848321,2,standard,random,rmsle,"(True, True, True)",0,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2188,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2189,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2190,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2191,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2192,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2193,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2194,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2195,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,8.36256858274673,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
